ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-73894,DNA Repair,194/3321,314/8828,9.412116923017303e-19,8.9757369565865e-17,5.268984114799161e-17,21399/21749/56210/246229/22218/227195/12021/22596/26895/108679/76843/19714/20610/59004/50721/21665/93765/54125/77605/67030/78294/268395/22210/268420/21975/22187/20020/68275/66983/114714/217069/170930/19363/22632/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/319157/319181/319180/319165/319156/319179/319164/319155/319178/319172/326620/326619/360198/56196/20184/14088/66671/108138/17686/27015/23894/12572/56249/104416/319955/11546/19355/17749/56438/328572/51812/71726/52864/252870/223970/50505/70620/19090/224008/245841/106344/77782/15312/66467/22196/14885/240087/193796/17685/17688/225182/225280/69241/13872/26447/71711/81601/13194/227525/107986/11834/68142/12848/18538/14049/269400/56456/12428/319176/319190/15267/97122/68058/140917/51788/27354/77593/269523/22590/19359/59001/230484/100206/69928/67513/57434/55982/107976/71101/272158/19822/231329/26891/18973/72151/22190/22385/26893/11461/12190/101185/66979/70020/57905/56505/22591/232314/58186/19365/26894/320332/232440/16881/13870/14884/100040608/15204/330554/12144/67967/233826/56420/319583/22427/22186/93762/22224/17535/12649/15270/11920/56469/66131/93836/17350/72584/210766,194
R-MMU-72163,mRNA Splicing - Major Pathway,121/3321,172/8828,1.5469742422822078e-18,1.35231331679503e-16,7.938420453816593e-17,20643/13211/51810/66125/67500/67332/67465/193116/59013/20020/192159/110809/20624/72047/20382/192170/54451/20384/66354/51786/212880/77134/15387/238831/67285/15381/22380/17749/67959/94230/20826/74351/18521/15382/245841/20462/75956/19826/20630/20383/108121/76936/69192/225027/20641/69241/74320/66810/27366/319322/20227/269061/83410/76479/76938/56194/229279/80744/228410/11834/320632/20638/20639/66642/67996/67337/68879/53317/94315/70767/107701/68183/69207/17149/230596/22608/66101/75062/68592/51796/14105/74326/13204/66899/231329/11991/54723/83701/54188/76522/53379/66373/68011/23983/66618/57905/98758/68988/22185/232989/15388/20637/68981/74737/70233/233908/15568/70616/50783/27967/19656/78651/68219/101943/66070/15481/67958/83486/19655/108062/56258,121
R-MMU-9018519,Estrogen-dependent gene expression,91/3321,119/8828,4.1318330299872545e-18,3.131201923635052e-16,1.8380945515292815e-16,17978/18986/22278/15078/13982/56351/77605/20020/19014/15081/17977/14281/83602/22632/15519/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/17749/17869/328572/20683/245841/268903/21374/15516/18519/193796/69241/81601/14462/107951/11909/228913/319176/319190/97114/15267/15077/97122/319154/51788/16476/99982/231329/14228/320332/232440/22282/12400/15270/21887/235459,91
R-MMU-8878171,Transcriptional regulation by RUNX1,133/3321,196/8828,4.1789158180067424e-18,3.131201923635052e-16,1.8380945515292815e-16,70247/213464/15078/13982/21423/77605/78294/103554/22187/69077/22123/57376/83796/66997/15081/30951/12418/26443/19167/19179/19166/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/214639/66671/12572/66413/67089/19173/13709/328572/77044/83797/239985/19170/19763/16912/16913/13001/12445/18519/66310/73677/67155/76073/14462/140858/66998/19177/59029/19182/228769/12995/26444/241915/56456/69257/319176/319190/97114/15267/15077/97122/319154/99890/51788/26445/93760/12571/19181/69188/19247/208043/67151/22190/15258/56353/12444/320332/232440/23996/57296/26440/233904/23808/22186/12400/17463/22761/20586/15270/214162/21406/20588,133
R-MMU-5625740,RHO GTPases activate PKNs,73/3321,89/8828,7.389876295254332e-18,5.167986822481196e-16,3.0337386896307254e-16,17978/329251/15078/17931/77605/22627/15081/22630/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/22631/18607/54401/319176/319190/97114/15267/15077/97122/319154/11853/51788/109333/76804/99982/19046/22629/22628/19353/320332/232440/15270/11848/11835,73
R-MMU-2559580,Oxidative Stress Induced Senescence,85/3321,110/8828,1.693349740510309e-17,1.044896398703126e-15,6.13380556160081e-16,26921/17164/17248/15078/26408/17246/77605/78294/26420/26397/22187/216850/50932/52615/15081/30951/12418/14281/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/26413/26416/19763/665113/241915/319176/319190/97114/15267/15077/97122/319154/51788/22166/16476/19646/17165/22190/14056/320332/232440/13626/26400/22186/15270/102626,85
R-MMU-73854,RNA Polymerase I Promoter Clearance,85/3321,110/8828,1.693349740510309e-17,1.044896398703126e-15,6.13380556160081e-16,15078/21339/15182/17192/77605/216848/15081/21340/28071/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/66671/23894/12572/319955/17749/106298/245841/66467/21374/110147/14885/66136/116871/13872/17191/23942/22130/319176/319190/97114/15267/15077/97122/319154/51788/64424/19646/20019/320332/232440/70333/14884/234366/21341/15270,85
R-MMU-73864,RNA Polymerase I Transcription,85/3321,111/8828,4.5833829611567514e-17,2.6710937368074625e-15,1.5679994340799414e-15,15078/21339/15182/17192/77605/216848/15081/21340/28071/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/66671/23894/12572/319955/17749/106298/245841/66467/21374/110147/14885/66136/116871/13872/17191/23942/22130/319176/319190/97114/15267/15077/97122/319154/51788/64424/19646/20019/320332/232440/70333/14884/234366/21341/15270,85
R-MMU-5250913,Positive epigenetic regulation of rRNA expression,75/3321,94/8828,5.290183802262907e-17,2.774701404286895e-15,1.6288197496441056e-15,15078/21339/56200/77605/15081/21340/28071/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/110052/319955/17749/328572/245841/56637/21374/66136/18519/319176/319190/97114/15267/15077/97122/319154/51788/64424/22385/11461/20019/320332/232440/70333/93762/21341/15270,75
R-MMU-5250924,B-WICH complex positively regulates rRNA expression,75/3321,94/8828,5.290183802262907e-17,2.774701404286895e-15,1.6288197496441056e-15,15078/21339/56200/77605/15081/21340/28071/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/110052/319955/17749/328572/245841/56637/21374/66136/18519/319176/319190/97114/15267/15077/97122/319154/51788/64424/22385/11461/20019/320332/232440/70333/93762/21341/15270,75
R-MMU-211000,Gene Silencing by RNA,88/3321,117/8828,9.248787179666403e-17,4.581562053567051e-15,2.689492550636421e-15,22099/108989/15078/19386/103468/77605/20020/19069/445007/15081/217351/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/218210/71844/17749/239528/213988/18141/21357/245841/69241/72124/227720/69482/66679/319176/319190/97114/15267/15077/97122/319154/51788/72787/214150/231042/231329/269113/19384/54563/320332/232440/320727/233833/71805/234865/53424/15270,88
R-MMU-3214847,HATs acetylate histones,60/3321,70/8828,9.999012621117924e-17,4.581562053567051e-15,2.689492550636421e-15,17978/226976/66262/76901/217127/74026/76719/17977/319185/319152/319186/319159/319160/319187/319153/319188/665596/100041230/319161/319158/319183/69386/319182/260423/319157/319151/319181/319180/319149/319156/319179/319155/319148/319178/319150/326620/326619/360198/54169/69612/51812/140858/107435/11909/228829/269424/319190/97114/15077/97122/319154/319189/70088/78783/28019/320332/77853/15161/108155/17692,60
R-MMU-212300,PRC2 methylates histones and DNA,65/3321,78/8828,1.0045369612206118e-16,4.581562053567051e-15,2.689492550636421e-15,15078/77605/52615/15081/13435/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/16468/21652/319176/319190/97114/15267/15077/97122/319154/51788/19646/17765/14056/320332/232440/11569/13626/13433/15270,65
R-MMU-73772,RNA Polymerase I Promoter Escape,74/3321,93/8828,1.1381140153921082e-16,4.974506675609673e-15,2.920160960545541e-15,15078/21339/77605/15081/21340/28071/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/66671/23894/12572/17749/106298/245841/66467/21374/14885/66136/13872/319176/319190/97114/15267/15077/97122/319154/51788/64424/20019/320332/232440/70333/14884/21341/15270,74
R-MMU-72613,Eukaryotic Translation Initiation,88/3321,118/8828,2.3063912795899546e-16,9.305401739576394e-15,5.462505662186735e-15,19989/114641/20054/27370/78294/13681/65019/19921/19942/67671/20115/20090/13665/217869/66475/66480/20088/67281/19946/18458/16341/68135/26961/55944/27367/75705/224045/208643/13682/57808/68193/67097/54127/20084/20044/13669/98221/78655/100042807/67204/68028/20091/100043813/68436/13684/67427/20104/108067/20116/67025/19934/13667/20005/100503670/11837/19988/209354/22384/27979/19951/76846/19943/20103/20085/20055/22121/19899/20068/27050/66085/26451/68052/267019/67186/22186/76808/270106/53356/56040/67891/67941/19944/16785/67248/110954/26905/20102/19982,88
R-MMU-72737,Cap-dependent Translation Initiation,88/3321,118/8828,2.3063912795899546e-16,9.305401739576394e-15,5.462505662186735e-15,19989/114641/20054/27370/78294/13681/65019/19921/19942/67671/20115/20090/13665/217869/66475/66480/20088/67281/19946/18458/16341/68135/26961/55944/27367/75705/224045/208643/13682/57808/68193/67097/54127/20084/20044/13669/98221/78655/100042807/67204/68028/20091/100043813/68436/13684/67427/20104/108067/20116/67025/19934/13667/20005/100503670/11837/19988/209354/22384/27979/19951/76846/19943/20103/20085/20055/22121/19899/20068/27050/66085/26451/68052/267019/67186/22186/76808/270106/53356/56040/67891/67941/19944/16785/67248/110954/26905/20102/19982,88
R-MMU-201722,Formation of the beta-catenin:TCF transactivating complex,71/3321,89/8828,3.7077506391377747e-16,1.4236104420965583e-14,8.356952572640477e-15,213464/15078/77605/21414/15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/328572/81601/21888/68911/319176/319190/97114/15267/15077/97122/319154/16842/51788/21885/21415/56505/320332/232440/23808/20586/15270/80288/21887/235497/12387,71
R-MMU-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,68/3321,84/8828,3.799913477474131e-16,1.4236104420965583e-14,8.356952572640477e-15,213464/15078/77605/15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/328572/18519/66310/140858/319176/319190/97114/15267/15077/97122/319154/99890/51788/69188/208043/320332/232440/233904/23808/12400/22761/15270/214162,68
R-MMU-156827,L13a-mediated translational silencing of Ceruloplasmin expression,83/3321,110/8828,5.046665669389313e-16,1.8255007886859962e-14,1.0716150332460065e-14,19989/114641/20054/27370/78294/13681/65019/19921/19942/67671/20115/20090/13665/66475/66480/20088/67281/19946/18458/16341/68135/26961/55944/27367/75705/208643/13682/57808/68193/67097/54127/20084/20044/13669/98221/78655/100042807/67204/68028/20091/100043813/68436/13684/67427/20104/20116/67025/19934/20005/100503670/11837/19988/22384/27979/19951/76846/19943/20103/20085/20055/22121/19899/20068/27050/66085/26451/68052/267019/67186/22186/76808/270106/53356/56040/67891/67941/19944/16785/67248/110954/26905/20102/19982,83
R-MMU-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,59/3321,70/8828,9.307868912211388e-16,3.254651496303249e-14,1.9105625661907584e-14,17978/15078/77605/15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/319176/319190/97114/15267/15077/97122/319154/51788/76804/99982/320332/232440/15270/11835,59
R-MMU-68875,Mitotic Prophase,97/3321,136/8828,9.712545004870014e-16,3.28659990648666e-14,1.9293170892526176e-14,108989/15078/19386/12534/103468/380664/77605/19324/19069/445007/15081/14245/217718/22367/76044/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/218210/71844/18141/52683/26413/64898/16906/72124/23825/227720/70231/69482/66679/70099/16905/319176/319190/97114/15267/15077/97122/319154/51788/59021/14211/72787/231042/269113/54563/320332/232440/101706/18817/18751/244329/71805/234865/78658/15270/13726/320595,97
R-MMU-5578749,Transcriptional regulation by small RNAs,82/3321,109/8828,1.027942182774751e-15,3.3697229679084806e-14,1.9781124240895703e-14,108989/15078/19386/103468/77605/20020/19069/445007/15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/218210/71844/17749/239528/18141/245841/69241/72124/227720/69482/66679/319176/319190/97114/15267/15077/97122/319154/51788/72787/231042/231329/269113/19384/54563/320332/232440/320727/233833/71805/234865/15270,82
R-MMU-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,83/3321,111/8828,1.2684306558770201e-15,4.032071993984831e-14,2.3669280181437218e-14,19989/114641/20054/27370/78294/13681/65019/19921/19942/67671/20115/20090/13665/217869/66475/66480/20088/67281/19946/16341/68135/26961/55944/27367/75705/208643/13682/57808/68193/67097/54127/20084/20044/13669/98221/78655/100042807/67204/68028/20091/100043813/68436/13684/67427/20104/20116/67025/19934/20005/100503670/11837/19988/22384/27979/19951/76846/19943/20103/20085/20055/22121/19899/20068/27050/66085/26451/68052/267019/67186/22186/76808/270106/53356/56040/67891/67941/19944/16785/67248/110954/26905/20102/19982,83
R-MMU-2299718,Condensation of Prophase Chromosomes,64/3321,79/8828,2.6605979445597244e-15,8.208727187773973e-14,4.818730023428603e-14,15078/12534/77605/15081/76044/319185/319191/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/319155/319148/319178/319172/319150/326620/326619/360198/52683/70099/319176/319190/97114/15267/15077/97122/319154/51788/14211/320332/232440/18817/244329/78658/15270/320595,64
